Question ID,Answer,Latency
2837,B,3.0732
2838,D,3.5012
2840,C,5.0792
2847,A,3.5842
2854,D,2.7213
2856,C,4.0814
2857,C,4.6643
2861,A,2.7554
2862,D,3.5105
2863,A,3.3501
2864,A,3.1975
2865,A,3.1329
2866,B,3.7685
2868,C,3.4435
2869,A,3.6163
2870,C,3.1551
2877,B,5.2352
2878,A,4.2656
2880,B,4.9104
2881,A,2.521
2885,C,3.622
2886,A,2.9774
2888,A,3.3132
2889,C,3.9206
2890,D,3.9737
2892,C,4.6152
2893,D,2.8195
2895,B,4.6064
2900,C,3.6221
2901,A,3.8265
2902,C,2.8585
2903,A,4.7829
2905,B,3.7056
2906,C,2.9496
2907,A,4.5419
2908,B,3.137
2910,B,4.4904
2911,B,4.4935
2912,A,3.8732
2914,C,3.008
2915,D,4.6048
2916,B,3.5877
2917,D,3.0628
2925,D,3.313
2928,A,3.5644
2930,A,3.7117
2932,B,4.5386
2934,C,3.7079
2935,D,5.0777
2937,D,3.6136
10,A,3.9482
23,D,3.1019
36,B,4.0557
43,A,5.0257
62,C,3.6033
68,A,4.2687
75,C,3.6552
106,C,3.8498
126,B,4.5692
144,A,3.9058
157,A,4.1038
158,B,4.2144
163,A,5.0383
166,C,4.4236
180,C,2.7469
184,C,4.2566
187,D,3.978
202,D,4.6824
208,A,2.8428
222,C,4.0464
226,D,2.8836
241,B,2.9041
243,B,4.4165
288,B,3.0177
290,A,3.1231
301,D,2.9927
303,A,3.4783
326,D,4.2938
347,A,3.4177
377,C,3.2547
400,A,4.673
421,B,3.0692
449,D,3.4222
451,C,4.3242
452,B,4.7393
473,A,2.803
498,C,3.7655
512,B,3.9015
525,C,3.1753
526,B,5.3034
540,C,3.823
557,B,4.329
570,B,4.18
586,D,4.2312
596,A,3.7277
613,D,4.6473
626,C,5.0075
640,D,3.2044
644,B,5.1492
649,B,2.8161
654,D,3.199
656,D,3.0449
665,A,3.1433
667,A,3.3245
670,B,3.8756
680,A,3.5553
682,C,3.9406
697,D,3.3937
700,B,4.0028
713,D,3.955
752,A,3.202
753,D,3.5088
776,A,3.2768
805,D,3.42
807,B,3.0553
818,C,3.9534
843,D,3.1848
861,C,3.3657
865,B,2.9992
872,A,3.3681
876,C,2.5117
894,A,3.6594
922,A,3.3668
925,D,3.773
951,D,2.97
953,C,4.4745
970,C,3.5133
972,A,3.9365
975,B,3.0513
981,D,3.1397
982,A,4.8323
992,C,3.8091
1006,D,3.4606
1009,B,2.7376
1028,B,5.734
1030,C,2.554
1035,A,6.4398
1042,B,3.7817
1056,A,4.1331
1059,A,4.6626
1063,A,4.2622
1072,D,4.0688
1074,C,3.2899
1082,B,3.6388
1084,A,3.2083
1123,D,3.2629
1146,A,2.6308
1173,A,4.2191
1191,C,3.387
1241,A,4.5648
1257,A,3.8877
1279,B,3.9767
1284,C,3.5062
1287,B,2.9975
1299,D,2.8039
1317,D,5.1033
1318,A,4.4715
1329,A,3.4242
1332,A,3.5547
1340,B,2.581
1351,C,3.6388
1370,A,2.7083
1371,A,5.9964
1389,A,3.2628
1436,C,3.724
1450,D,3.0925
1451,C,3.5372
1454,B,2.7705
1465,B,2.8663
1476,D,3.465
1489,C,3.2858
1512,A,3.6296
1514,C,4.63
1516,A,3.6003
1529,C,4.8317
1531,C,3.6664
1535,C,4.8283
1573,B,4.3484
1586,B,2.7743
1591,B,4.7942
1595,A,3.3581
1601,B,3.1072
1625,D,2.9618
1641,A,3.9039
1687,C,4.4381
1702,C,3.4482
1719,A,2.747
1723,B,3.4096
1746,A,5.2824
1750,C,3.6477
1751,D,3.141
1771,C,4.3414
1778,A,2.7994
1781,B,3.51
1783,D,4.2503
1790,B,4.3155
1803,A,4.0833
1826,C,3.0911
1832,A,3.1639
1850,C,4.4765
1875,C,2.8796
1896,B,3.8263
1921,C,3.5352
1923,D,4.0362
1924,A,4.0793
1929,A,3.0015
1934,A,3.1767
1943,D,3.2086
1979,B,3.6737
1988,D,3.6961
1989,D,4.1045
2036,C,3.1705
2052,B,3.8634
2074,C,3.7647
2088,A,4.56
2093,C,3.2975
2109,A,3.612
2119,A,4.3183
2153,A,2.9924
2190,C,3.9275
2192,C,4.056
2198,B,3.8492
2200,C,3.916
2212,D,4.0041
2217,D,2.9393
2223,B,3.7731
2239,B,3.8526
2254,B,3.2858
2258,B,2.7571
2265,C,3.6987
2277,A,4.2077
2278,C,4.5454
2285,D,3.7951
2291,B,2.7198
2297,A,3.4907
2308,D,5.7348
2312,B,3.4532
2382,B,4.542
2386,C,4.2077
2388,A,7.2129
2401,B,2.853
2402,A,3.7673
2407,A,4.5677
2421,C,2.7001
2428,B,2.9411
2460,B,3.4598
2482,C,3.139
2500,B,3.1405
2524,D,5.8362
2543,A,3.1959
2548,C,3.2313
2560,A,3.3825
2572,B,3.0184
2573,C,3.477
2626,D,3.3577
2635,A,4.3866
2636,D,3.3361
2639,A,4.1585
2651,A,3.0014
2659,D,2.7232
2665,A,3.2071
2686,C,3.2532
2692,A,4.0504
2697,C,4.413
2718,D,2.5847
2734,B,3.7718
2740,A,4.6349
2766,D,3.2296
2800,A,3.5862
2806,C,4.6505
2808,A,3.8549
2822,D,3.0595
2828,B,3.8647
2829,A,4.0793
2844,B,2.9914
2848,D,3.4911
2851,A,4.4408
2853,D,3.4236
2874,C,2.698
2913,B,3.1658
2919,D,5.179
2924,C,3.5957
