Question ID,Answer,Latency
2847,A,3.5665
2852,A,4.4724
2854,D,3.412
2856,C,8.6962
2861,A,4.3026
2862,B,4.0062
2863,A,5.5313
2864,C,5.1972
2865,C,3.7389
2866,B,8.1076
2868,C,4.5271
2869,A,3.8406
2870,C,6.9612
2877,B,3.8812
2878,A,5.5491
2880,B,4.7622
2881,A,3.4718
2885,B,4.6042
2886,A,4.0489
2888,A,4.4635
2889,A,4.1117
2890,D,4.2745
2892,C,3.854
2893,D,4.3335
2895,B,4.3837
2900,C,6.4598
2901,A,3.4632
2902,A,3.8635
2903,B,5.216
2905,B,6.0821
2906,D,3.1187
2907,A,3.5783
2911,B,3.4809
2912,A,5.8926
2914,C,4.8699
2915,A,3.6311
2916,B,3.6363
2917,C,5.982
2925,D,5.2573
2927,B,3.5403
2928,A,3.2044
2929,A,3.825
2930,A,4.227
2932,D,3.2474
2933,B,4.3717
2934,C,6.4949
2935,C,3.5664
2937,A,3.5532
10,B,3.6909
23,D,4.0022
36,B,3.7462
43,C,5.2972
49,B,3.8445
62,C,5.0798
68,A,4.2571
106,A,3.395
126,A,4.0763
144,A,4.9526
157,A,4.5777
158,A,3.3588
163,A,4.5337
166,C,6.6227
180,A,3.6947
184,A,4.3764
187,A,4.1082
202,A,4.7211
208,A,4.1523
219,B,5.0522
222,C,3.318
226,A,4.1128
241,B,3.3419
243,B,4.5524
288,A,3.4923
290,A,3.0407
301,D,4.1355
303,A,3.3848
326,B,4.133
347,A,4.9924
377,A,4.7652
400,A,2.9838
421,B,6.0654
447,C,3.7728
451,C,4.6789
452,B,3.5381
473,A,3.5687
498,C,5.4391
525,C,3.4696
526,A,4.555
540,C,4.5343
570,B,10.4835
586,D,4.7001
596,A,3.8453
613,A,5.0718
626,C,4.0191
640,D,3.5526
649,B,3.7486
654,D,4.4831
656,B,4.1312
670,A,3.4674
680,A,4.2632
682,A,4.5137
697,D,3.6397
700,B,4.1854
713,B,4.7409
752,A,3.8887
753,D,4.2215
776,A,5.2727
805,C,4.6586
807,B,3.6881
818,C,4.9438
843,A,3.8798
861,C,3.8445
865,C,3.9917
872,A,4.507
875,A,4.5996
876,C,4.5625
894,B,2.9928
925,D,4.7293
951,D,3.6813
953,A,4.5136
970,A,4.5031
972,A,3.2718
975,B,3.7736
981,D,4.5527
982,A,4.0809
1006,D,3.465
1009,A,3.6363
1028,C,4.2103
1030,C,4.4655
1035,A,6.8932
1042,C,4.6702
1056,A,7.3303
1059,A,3.523
1063,A,4.14
1072,A,12.3185
1074,C,4.0195
1082,C,3.6726
1084,D,4.4406
1123,D,5.7522
1146,A,3.5573
1173,A,5.5431
1191,A,4.1497
1194,A,4.0506
1254,A,5.5508
1257,A,4.5975
1279,B,4.4597
1284,C,4.8103
1287,A,3.7883
1299,D,4.9517
1317,D,3.1471
1318,A,4.4169
1329,B,3.5134
1334,A,6.1053
1340,A,3.6524
1351,C,3.2172
1370,A,3.3089
1371,A,3.7347
1389,A,4.1989
1422,A,5.0234
1436,C,3.138
1450,A,3.6393
1451,A,3.3652
1454,A,3.8759
1465,B,8.4096
1476,B,4.8186
1489,C,3.526
1512,A,3.4279
1514,C,5.7143
1516,A,7.3895
1529,A,4.9333
1531,A,4.2183
1535,A,3.8237
1561,A,3.9746
1586,B,3.3789
1591,A,3.2635
1595,B,5.2352
1601,B,6.1006
1625,D,3.0941
1641,C,3.5204
1656,D,3.2162
1687,A,3.7655
1702,C,8.33
1719,A,3.5876
1723,B,6.5798
1750,A,4.3495
1751,A,5.9444
1760,D,2.9415
1771,A,5.9637
1776,A,3.9061
1778,A,4.252
1781,B,4.6491
1783,A,3.7197
1790,A,7.1935
1803,B,3.7771
1826,C,5.0
1832,A,4.1148
1842,A,4.502
1850,C,5.9318
1875,A,3.5453
1896,A,5.6212
1921,C,5.5204
1923,D,4.331
1924,A,2.9886
1929,A,3.8696
1934,A,3.2438
1943,D,3.116
1979,A,3.4752
1988,B,8.8366
1989,D,3.8934
2036,A,3.5657
2052,B,4.4376
2074,A,4.4894
2088,B,4.4741
2093,B,3.6199
2109,A,4.03
2119,A,3.8735
2190,A,5.4937
2192,C,7.0627
2198,B,5.1061
2200,C,4.0781
2212,B,3.7772
2217,D,3.6873
2223,B,4.4996
2239,B,3.9595
2242,A,4.5229
2254,B,4.7668
2258,D,3.5004
2265,C,4.9961
2277,A,4.0828
2278,A,3.6092
2285,A,5.6283
2291,B,5.9427
2297,A,3.6328
2308,D,5.2388
2312,B,3.9545
2363,A,5.3827
2382,A,4.6505
2386,C,3.3804
2388,A,5.5096
2401,B,4.1174
2407,A,3.2961
2428,B,3.2314
2460,A,3.762
2482,A,3.9698
2500,A,3.8356
2524,A,5.2161
2543,A,7.4927
2548,C,4.5094
2560,A,2.7443
2572,B,3.7865
2573,A,3.9715
2626,D,4.3302
2635,D,4.6322
2636,B,5.1594
2639,A,3.9455
2651,A,5.2689
2659,D,3.1066
2665,A,3.6824
2686,A,3.6446
2697,C,4.0222
2718,A,5.4851
2734,B,4.9297
2740,A,3.9581
2766,D,6.0401
2806,D,3.6725
2808,A,4.9804
2822,A,4.083
2828,B,3.0304
2829,C,4.0118
2844,B,3.6709
2851,A,3.4485
2853,D,11.8339
2874,A,4.3142
2913,A,3.0266
2919,A,3.1759
2924,C,4.2065
